Unnamed: 0,_project,_record_id,_latitude,_longitude,address_no,address_name,address_city,address_municipality,address_state,address_postal_code,hazards_present,wind_speed_ms,wind_damage_rating,surge_damage_rating,year_built,building_code,roof_shape,roof_shape_std,roof_cover,roof_cover_std,number_of_stories,first_floor_elevation_m,fenestration_protection,roof_structure_damage,roof_substrate_damage,roof_cover_damage,wall_structure_damage,wall_substrate_damage,wall_cladding_damage,large_door_present,large_door_failure,fenestration_avg,wind_speed_ms_705,wind_speed_ms_710,wind_speed_ms_716,design_wind_speed,wind_speed_ratio,z0_mean,z0_min,Record ID,0°,45°,90°,135°,180°,225°,270°,315°
807,Hurricane Harvey,05f20967-1c06-41ad-a635-36440929a69b,27.997678,-97.073358,2023,South Kossuth Street,Rockport,Aransas County,TX,78382,Wind,57.99284756,2,0,1940,SSBC,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,1.828710759,,0,0,20,0,0,0,no,No,5,74,66,66,74,0.783687129,0.2320571,0.119363581,05f20967-1c06-41ad-a635-36440929a69b,0.244813666,0.251650384,0.146438656,0.119363581,0.188738299,0.268437394,0.312591287,0.324423531
808,Hurricane Harvey,543f4f20-071e-4b93-b6bc-21ce74d63437,27.997504,-97.073396,2027,S Kossuth St.,Rockport,Aransas County,TX,78382,Wind,57.99284756,4,0,1940,SSBC,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,1.981103322,,100,100,100,80,80,80,no,No,20,74,66,66,74,0.783687129,0.232028011,0.116855834,543f4f20-071e-4b93-b6bc-21ce74d63437,0.259631139,0.253464794,0.140846099,0.116855834,0.188214692,0.266708278,0.310528974,0.319974275
809,Hurricane Harvey,90877d42-6152-4b63-be78-21a66c34770b,28.05897,-97.071145,101,Shadow Moss Ln,Rockport,Aransas,TX,78382,Wind,59.49932946,1,0,2016,IRC 2006,hip/gable,Combo,asphalt shingles (laminated),Asphalt shingles,1,0,,0,0,10,0,0,0,yes,No,0,72,65,65,72,0.826379576,0.242705894,0.064596564,90877d42-6152-4b63-be78-21a66c34770b,0.208742671,0.30488836,0.314149123,0.282008367,0.317072194,0.25575242,0.194437448,0.064596564
810,Hurricane Harvey,ce973627-60d7-42d7-a63f-6c38a4b725f2,28.058996,-97.070974,105,Shadow Moss Ln,Rockport,Aransas,TX,78382,Wind,59.49932946,1,0,2016,IRC 2006,hip/gable,Combo,asphalt shingles (laminated),Asphalt shingles,1,0,,0,0,10,0,0,10,yes,No,0,72,65,65,72,0.826379576,0.245395654,0.067432856,ce973627-60d7-42d7-a63f-6c38a4b725f2,0.212517787,0.304262569,0.310075437,0.284034192,0.325428077,0.263081006,0.196333305,0.067432856
811,Hurricane Harvey,ee472779-d03b-4a17-adbc-747d61a772ca,28.059001,-97.07081,109,Shadow Moss Ln,Rockport,Aransas,TX,78382,Wind,59.49932946,1,0,2016,IRC 2006,hip/gable,Combo,asphalt shingles (laminated),Asphalt shingles,2,0,,0,10,10,0,20,20,yes,No,0,72,65,65,72,0.826379576,0.243008792,0.066907659,ee472779-d03b-4a17-adbc-747d61a772ca,0.212507574,0.300805983,0.314276578,0.279737301,0.316370901,0.259269283,0.194195057,0.066907659
812,Hurricane Harvey,ec1b7edc-c786-4677-a062-99045160df65,28.058963,-97.070646,113,Shadow Moss Ln,Rockport,Aransas,TX,78382,Wind,59.49932946,2,0,2016,IRC 2006,other,Other,asphalt shingles (laminated),Asphalt shingles,1,0,,0,0,10,0,0,0,yes,No,10,72,65,65,72,0.826379576,0.243746053,0.069280457,ec1b7edc-c786-4677-a062-99045160df65,0.217581195,0.297614153,0.305806798,0.274365341,0.322399592,0.266091418,0.196829467,0.069280457
813,Hurricane Harvey,56a878c1-c708-40db-b255-4e57a6c50c86,28.058998,-97.070464,117,Shadow Moss Ln,Rockport,Aransas,TX,78382,Wind,59.49932946,2,0,2017,IRC 2006,hip/gable,Combo,asphalt shingles (laminated),Asphalt shingles,1,0,,0,10,10,0,0,0,yes,No,0,72,65,65,72,0.826379576,0.243568651,0.06961673,56a878c1-c708-40db-b255-4e57a6c50c86,0.213446624,0.29993894,0.313256225,0.277725198,0.321141866,0.262529736,0.190893887,0.06961673
814,Hurricane Harvey,071803ee-ff13-4883-bbce-cae12f1effab,28.059882,-97.070168,110,Dream Oak,Rockport,Aransas,TX,78382,Wind,59.49932946,1,0,2017,IRC 2006,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,0,,0,0,0,0,0,10,no,No,0,72,65,65,72,0.826379576,0.240674425,0.069317659,071803ee-ff13-4883-bbce-cae12f1effab,0.21449654,0.300007081,0.31730247,0.276795737,0.305881025,0.260041965,0.181552924,0.069317659
815,Hurricane Harvey,b0d7e221-3cf7-4279-9ff4-3e7141adaccc,28.033019,-97.028028,18,Albatross Ln,Rockport,Aransas,TX,78382,Wind,60.28162718,0,0,2013,IRC 2006,hip,Hip,standing seam metal,Metal,2,0,,0,0,0,0,0,0,yes,No,0,74,66,66,74,0.814616584,0.104310129,0.01618946,b0d7e221-3cf7-4279-9ff4-3e7141adaccc,0.210944194,0.077931576,0.064575268,0.037335716,0.01618946,0.053679379,0.168510069,0.205315373
816,Hurricane Harvey,eadb4ddc-11ec-4330-b80f-9b7d119ecb00,28.033603,-97.02817,27,Albatross Ln,Rockport,Aransas,TX,78382,Wind,60.28162718,2,0,1985,SSBC,other,Other,tile (concrete),Other,2,0,,0,0,50,0,0,0,yes,No,0,74,66,66,74,0.814616584,0.116716891,0.022860756,eadb4ddc-11ec-4330-b80f-9b7d119ecb00,0.210940626,0.078594808,0.056349941,0.082973843,0.022860756,0.113427954,0.165280022,0.203307175
817,Hurricane Harvey,f17ad1bf-46f4-48e9-a6cb-807adc97b6c1,28.033525,-97.028396,29,Albatross Ln,Rockport,Aransas,TX,78382,Wind,60.28162718,1,0,1978,SSBC,gable,Gable,standing seam metal,Metal,2,2.438281012,,0,0,10,0,0,0,yes,No,0,74,66,66,74,0.814616584,0.119749095,0.012757986,f17ad1bf-46f4-48e9-a6cb-807adc97b6c1,0.207328085,0.099440115,0.079178549,0.08493658,0.012757986,0.11067275,0.16383913,0.199839565
818,Hurricane Harvey,8dcd973f-0a1c-4abd-a622-7b449650fe8d,28.033242,-97.028506,22,Albatross Ln,Rockport,Aransas,TX,78382,Wind,60.28162718,1,0,1984,SSBC,gable,Gable,tile (concrete),Other,2,0,,0,0,10,0,0,0,yes,No,0,74,66,66,74,0.814616584,0.11236635,0.00739579,8dcd973f-0a1c-4abd-a622-7b449650fe8d,0.21744617,0.094912501,0.077159443,0.046480815,0.00739579,0.086426197,0.167640492,0.201469393
819,Hurricane Harvey,9fc20836-a52a-4e93-b060-90d1e3fcdb69,28.033079,-97.028219,20,Albatross Ln,Rockport,Aransas,TX,78382,Wind,60.28162718,0,0,2008,IRC 2006,complex,Complex,standing seam metal,Metal,2,0,,0,0,0,0,0,0,yes,No,0,74,66,66,74,0.814616584,0.103266221,0.004465541,9fc20836-a52a-4e93-b060-90d1e3fcdb69,0.212968014,0.081980619,0.064858751,0.032591377,0.004465541,0.057934354,0.169741023,0.20159009
820,Hurricane Harvey,dd7203a9-8417-4fb7-960a-775903d5abfa,28.035958,-97.025842,3,Malibu Ln,Rockport,Aransas,TX,78382,Wind,60.28162718,4,0,1976,SSBC,gable,Gable,asphalt shingles (3-tab),Asphalt shingles,1,2.438281012,,100,100,100,30,30,30,no,No,25,74,66,66,74,0.814616584,0.103777561,1.43E-05,dd7203a9-8417-4fb7-960a-775903d5abfa,0.149383689,2.09E-05,1.43E-05,2.21E-05,0.147788088,0.156735531,0.157717136,0.218538666
821,Hurricane Harvey,e2b591a7-9d2e-4446-9ed6-80609bbd08f2,28.035905,-97.026106,5,Malibu Ln,Rockport,Aransas,TX,78382,Wind,60.28162718,2,0,1977,SSBC,gable,Gable,asphalt shingles (3-tab),Asphalt shingles,2,0,,0,0,10,0,10,10,yes,No,0,74,66,66,74,0.814616584,0.111522745,1.71E-05,e2b591a7-9d2e-4446-9ed6-80609bbd08f2,0.179875296,0.002904115,1.71E-05,0.000575008,0.168642352,0.159500996,0.161578203,0.219088886
822,Hurricane Harvey,792e47af-9deb-4f98-82a9-ed6091330dbf,28.036038,-97.025628,1,Malibu Ln,Rockport,Aransas,TX,78382,Wind,60.28162718,4,0,1982,SSBC,hip/gable,Combo,asphalt shingles (laminated),Asphalt shingles,2,0,,100,100,100,50,50,50,yes,Yes,10,74,66,66,74,0.814616584,0.097681688,8.03E-06,792e47af-9deb-4f98-82a9-ed6091330dbf,0.123602624,1.96E-05,1.61E-05,8.03E-06,0.121420523,0.1570082,0.160697232,0.218681263
823,Hurricane Harvey,3339747b-7e86-4221-8823-855853db1acc,28.035842,-97.026325,7,Malibu Ln,Rockport,Aransas,TX,78382,Wind,60.28162718,3,0,1976,SSBC,hip/gable,Combo,asphalt shingles (laminated),Asphalt shingles,1,2.864980189,,10,20,80,0,0,0,yes,No,0,74,66,66,74,0.814616584,0.107130137,0.000618287,3339747b-7e86-4221-8823-855853db1acc,0.188646922,0.004630263,0.000618287,0.002321436,0.119745149,0.158931281,0.162704721,0.21944304
824,Hurricane Harvey,c38234e0-965d-4554-9682-437acddd4554,28.035744,-97.026545,9,Malibu Ln,Rockport,Aransas,TX,78382,Wind,60.28162718,1,0,1976,SSBC,hip,Hip,asphalt shingles (laminated),Asphalt shingles,2,0,,0,0,10,0,0,0,no,No,0,74,66,66,74,0.814616584,0.11097035,0.004266982,c38234e0-965d-4554-9682-437acddd4554,0.19833694,0.019446531,0.004266982,0.013548737,0.120406619,0.156470411,0.161647346,0.213639232
825,Hurricane Harvey,6c1e7284-4c7b-4dfb-a991-f648269b1ed7,28.035707,-97.026803,11,Malibu Ln,Rockport,Aransas,TX,78382,Wind,60.28162718,2,0,1998,SSBC,hip/gable,Combo,tile (clay),Other,2,0,,0,0,20,0,0,0,yes,Yes,0,74,66,66,74,0.814616584,0.11655998,0.004671644,6c1e7284-4c7b-4dfb-a991-f648269b1ed7,0.190209702,0.025673339,0.004671644,0.057165878,0.129236834,0.155301024,0.158207052,0.212014363
826,Hurricane Harvey,84e23cdb-d14a-4e9e-bf49-7f630589f518,28.035478,-97.02683,12,Malibu Ln,Rockport,Aransas,TX,78382,Wind,60.28162718,2,0,1978,SSBC,gable,Gable,asphalt shingles (laminated),Asphalt shingles,2,0,,10,10,20,0,0,0,yes,No,0,74,66,66,74,0.814616584,0.118448172,0.010154729,84e23cdb-d14a-4e9e-bf49-7f630589f518,0.20537688,0.03056774,0.010154729,0.057507952,0.111450262,0.160176173,0.161413631,0.210938007
827,Hurricane Harvey,3b243a39-ccc2-493b-a35e-5e3a1afe0db3,28.033989,-97.029295,2,Spoonbill,Rockport,Aransas,TX,78382,Wind,60.28162718,1,0,1976,SSBC,hip,Hip,asphalt shingles (laminated),Asphalt shingles,2,0,,0,0,0,0,0,0,yes,No,0,74,66,66,74,0.814616584,0.135681039,0.008910546,3b243a39-ccc2-493b-a35e-5e3a1afe0db3,0.210224704,0.130009973,0.09355736,0.120338034,0.008910546,0.1641203,0.162601478,0.195685915
828,Hurricane Harvey,202f4e63-64f3-42be-97ba-f20e8ba3b7d7,28.034384,-97.029536,6,Spoonbill Ln,Rockport,Aransas,TX,78382,Wind,60.28162718,2,0,1981,SSBC,hip/gable,Combo,asphalt shingles (laminated),Asphalt shingles,2,0,,10,10,20,0,0,10,yes,No,10,74,66,66,74,0.814616584,0.138574443,0.02381272,202f4e63-64f3-42be-97ba-f20e8ba3b7d7,0.204801384,0.134187528,0.085830336,0.140668304,0.02381272,0.164296932,0.160766164,0.194232178
829,Hurricane Harvey,b04f8711-7859-49af-8c2c-5201ef35b3f0,28.034187,-97.029417,4,Spoonbill,Rockport,Aransas,TX,78382,Wind,60.28162718,2,0,1982,SSBC,hip/gable,Combo,tile (concrete),Other,2,0,,0,0,40,0,0,0,yes,No,0,74,66,66,74,0.814616584,0.139975756,0.021619653,b04f8711-7859-49af-8c2c-5201ef35b3f0,0.211295233,0.126953152,0.095109135,0.130796781,0.021619653,0.172345443,0.16291434,0.198772313
830,Hurricane Harvey,c03840ec-be21-4aaa-ad0b-efccd0854bc9,28.034592,-97.029692,8,Spoonbill Ln,Rockport,Aransas,TX,78382,Wind,60.28162718,2,0,1983,SSBC,complex,Complex,slate,Other,2,0,,0,0,20,0,0,0,yes,No,0,74,66,66,74,0.814616584,0.139677351,0.039164338,c03840ec-be21-4aaa-ad0b-efccd0854bc9,0.209747161,0.132725349,0.078784784,0.123921983,0.039164338,0.16547371,0.169672718,0.197928766
831,Hurricane Harvey,c5c87e3c-92a8-49ef-a28b-ce800b85d078,28.034777,-97.029643,9,Spoonbill Ln,Rockport,Aransas,TX,78382,Wind,60.28162718,2,0,1982,SSBC,hip/gable,Combo,asphalt shingles (3-tab),Asphalt shingles,1,2.438281012,,0,0,30,0,10,10,yes,No,0,74,66,66,74,0.814616584,0.139863467,0.043412582,c5c87e3c-92a8-49ef-a28b-ce800b85d078,0.210410767,0.131471339,0.079971432,0.123758168,0.043412582,0.160975761,0.170779351,0.198128335
832,Hurricane Harvey,99cc4ac7-7aad-4f78-b0f5-62a8b3f64569,28.033287,-97.03011,40,Blue Heron Dr,Rockport,Aransas,TX,78382,Wind,60.28162718,3,0,1978,SSBC,hip/gable,Combo,tile (concrete),Other,2,0,,0,40,60,0,0,0,yes,Yes,0,74,66,66,74,0.814616584,0.131275281,0.005484171,99cc4ac7-7aad-4f78-b0f5-62a8b3f64569,0.205089544,0.144626647,0.132054078,0.052499976,0.005484171,0.14771972,0.163245348,0.199482765
833,Hurricane Harvey,6ab2572b-656f-4328-a775-4d76acaa558e,28.033356,-97.029874,38,Blue Heron Dr,Rockport,Aransas,TX,78382,Wind,60.28162718,2,0,1996,SSBC,hip/gable,Combo,tile (clay),Other,2,0,,0,0,40,0,0,0,yes,No,5,74,66,66,74,0.814616584,0.129933707,0.001116861,6ab2572b-656f-4328-a775-4d76acaa558e,0.212657538,0.141826244,0.115708657,0.069195103,0.001116861,0.143365096,0.158200494,0.19739966
834,Hurricane Harvey,a6a6df6b-8d4a-4293-abcb-df880a135544,28.033669,-97.030207,39,Blue Heron Dr,Rockport,Aransas,TX,78382,Wind,60.28162718,3,0,1979,SSBC,hip/gable,Combo,asphalt shingles (laminated),Asphalt shingles,3,0,,0,30,50,0,0,0,no,No,10,74,66,66,74,0.814616584,0.140967887,0.017121127,a6a6df6b-8d4a-4293-abcb-df880a135544,0.206588089,0.154114823,0.129922995,0.095445417,0.017121127,0.164305231,0.162418588,0.197826826
835,Hurricane Harvey,2c181e54-8e91-41c2-a63a-c02f7469fce0,28.033406,-97.02963,36,Blue Heron Dr,Rockport,Aransas,TX,78382,Wind,60.28162718,1,0,1994,SSBC,"other,flat",Other,unknown,Other,2,0,,0,0,0,0,0,0,yes,No,0,74,66,66,74,0.814616584,0.133491894,0.002029759,2c181e54-8e91-41c2-a63a-c02f7469fce0,0.209735034,0.144844766,0.120683737,0.08905076,0.002029759,0.143774847,0.161181842,0.196634411
836,Hurricane Harvey,0c920c1a-9d04-4738-90f8-e034921999e7,28.03365,-97.030432,41,Blue Heron Dr,Rockport,Aransas,TX,78382,Wind,60.28162718,4,0,1978,SSBC,hip/gable,Combo,asphalt shingles (3-tab),Asphalt shingles,2,0,,100,100,100,50,50,50,yes,No,20,74,66,66,74,0.814616584,0.144570033,0.031139567,0c920c1a-9d04-4738-90f8-e034921999e7,0.209806541,0.159204007,0.126817391,0.093887149,0.031139567,0.169533726,0.16398319,0.202188693
837,Hurricane Harvey,112ad134-804a-41cd-b36a-d910fac17682,28.038558,-97.031009,32,Bahama Dr,Rockport,Aransas,TX,78382,Wind,60.28162718,2,0,1972,SSBC,gable,Gable,metal shingle,Other,1,2.438281012,,0,0,40,0,10,10,yes,Yes,0,74,66,66,74,0.814616584,0.159996621,0.119747788,112ad134-804a-41cd-b36a-d910fac17682,0.195707103,0.136937246,0.119747788,0.176116831,0.120410242,0.134505256,0.181685676,0.214862825
838,Hurricane Harvey,4f25edaf-3b22-4aa5-b47f-f7fd86caf53b,28.038624,-97.030711,30,Bahama Dr,Rockport,Aransas,TX,78382,Wind,60.28162718,2,0,1973,SSBC,gable,Gable,asphalt shingles (laminated),Asphalt shingles,2,0,,0,50,50,0,0,10,yes,No,0,74,66,66,74,0.814616584,0.162228396,0.119661024,4f25edaf-3b22-4aa5-b47f-f7fd86caf53b,0.20851488,0.129617484,0.119661024,0.178033324,0.129316303,0.13765391,0.179924606,0.215105635
839,Hurricane Harvey,6707303d-3798-4acb-a0dd-9bacce46b4bd,28.038567,-97.030478,24,Bahama Dr,Rockport,Aransas,TX,78382,Wind,60.28162718,2,0,1974,SSBC,hip,Hip,asphalt shingles (laminated),Asphalt shingles,2,0,,0,0,40,0,0,0,yes,No,0,74,66,66,74,0.814616584,0.159264789,0.112872293,6707303d-3798-4acb-a0dd-9bacce46b4bd,0.19711381,0.136320327,0.112872293,0.171906113,0.128719294,0.138725707,0.175992854,0.212467914
840,Hurricane Harvey,520e9dc4-f1a1-4a60-ae12-a591e34ed415,28.036813,-97.032216,20,Catalina Dr,Rockport,Aransas,TX,78382,Wind,60.28162718,0,0,1973,SSBC,hip/gable,Combo,standing seam metal,Metal,1,3.047851265,,0,0,0,0,0,0,yes,No,0,74,66,66,74,0.814616584,0.171203099,0.096011486,520e9dc4-f1a1-4a60-ae12-a591e34ed415,0.200282557,0.185307641,0.147764624,0.209651653,0.096011486,0.148198666,0.174788832,0.20761933
841,Hurricane Harvey,394f2656-991e-4f6d-8952-d2089fec51ac,28.036792,-97.031864,18,Catalina Dr,Rockport,Aransas,TX,78382,Wind,60.28162718,1,0,1972,SSBC,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,2.621152088,,0,0,10,0,0,0,no,No,0,74,66,66,74,0.814616584,0.167004618,0.088545218,394f2656-991e-4f6d-8952-d2089fec51ac,0.206585973,0.169155212,0.145231842,0.205605594,0.088545218,0.148953013,0.166111644,0.205848447
842,Hurricane Harvey,4d71030a-0977-4d28-869e-56071bfa59ab,28.036756,-97.031626,16,Catalina Dr,Rockport,Aransas,TX,78382,Wind,60.28162718,1,0,1971,SSBC,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,2.163974398,,0,0,10,0,0,0,no,No,0,74,66,66,74,0.814616584,0.16571012,0.088484501,4d71030a-0977-4d28-869e-56071bfa59ab,0.204176187,0.163669452,0.144985634,0.204481709,0.088484501,0.148177111,0.16703426,0.204672106
843,Hurricane Harvey,2a587c72-bce5-4822-ba25-93c11859d5a0,28.036761,-97.031355,14,Catalina Dr,Rockport,Aransas,TX,78382,Wind,60.28162718,1,0,1972,SSBC,complex,Complex,asphalt shingles (laminated),Asphalt shingles,2,0,,0,0,10,0,0,0,yes,No,0,74,66,66,74,0.814616584,0.163985442,0.085383316,2a587c72-bce5-4822-ba25-93c11859d5a0,0.202557536,0.163038056,0.140065444,0.204853938,0.085383316,0.147802466,0.165755305,0.202427474
844,Hurricane Harvey,c14c71e0-e3cf-4c69-9a0a-aac44469c70c,28.036775,-97.031117,12,Catalina Dr,Rockport,Aransas,TX,78382,Wind,60.28162718,1,0,1994,SSBC,hip,Hip,tile (clay),Other,2,0,,0,0,10,0,0,0,yes,No,0,74,66,66,74,0.814616584,0.162408983,0.103640655,c14c71e0-e3cf-4c69-9a0a-aac44469c70c,0.208422166,0.146395693,0.127301799,0.189287901,0.103640655,0.149486191,0.166221354,0.208516107
845,Hurricane Harvey,1946bbaf-b9cf-4981-b14d-c0af650623f4,28.035071,-97.031224,52,Curlew Dr,Rockport,Aransas,TX,78382,Wind,60.28162718,3,0,2007,IRC 2003,hip,Hip,standing seam metal,Metal,2,0,,0,0,0,0,0,0,yes,No,10,74,66,66,74,0.814616584,0.158402688,0.061720153,1946bbaf-b9cf-4981-b14d-c0af650623f4,0.211814621,0.169978747,0.136601705,0.165483287,0.061720153,0.152721317,0.171909865,0.196991805
846,Hurricane Harvey,51e24c34-ff9f-49ac-8895-63e45945c344,28.035061,-97.031017,50,Curlew Dr,Rockport,Aransas,TX,78382,Wind,60.28162718,4,0,1971,SSBC,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,2.98689424,,20,60,70,0,0,10,no,No,10,74,66,66,74,0.814616584,0.153670261,0.06783876,51e24c34-ff9f-49ac-8895-63e45945c344,0.209469744,0.171082633,0.116028242,0.152180735,0.06783876,0.150721908,0.166299258,0.195740808
847,Hurricane Harvey,ddb06546-b786-48dc-8109-f4699a6acb34,28.035063,-97.030808,48,Curlew Dr,Rockport,Aransas,TX,78382,Wind,60.28162718,4,0,1973,SSBC,gable,Gable,standing seam metal,Metal,1,2.438281012,,20,70,90,0,0,10,no,No,0,74,66,66,74,0.814616584,0.152315755,0.048597976,ddb06546-b786-48dc-8109-f4699a6acb34,0.205262164,0.174249207,0.116523482,0.161362483,0.048597976,0.149538646,0.169725377,0.193266704
848,Hurricane Harvey,8e6ed617-bca8-4965-affa-ca8c903b848c,28.035123,-97.030577,46,Curlew Dr,Rockport,Aransas,TX,78382,Wind,60.28162718,2,0,1977,SSBC,hip,Hip,standing seam metal,Metal,1,2.255409936,,0,0,10,0,0,0,no,No,5,74,66,66,74,0.814616584,0.14787575,0.053447243,8e6ed617-bca8-4965-affa-ca8c903b848c,0.203544597,0.1551037,0.101597877,0.149853364,0.053447243,0.151086643,0.171146039,0.197226536
849,Hurricane Harvey,3b40d342-f105-4098-9b38-7477737a57b4,28.035172,-97.03036,44,Curlew Dr,Rockport,Aransas,TX,78382,Wind,60.28162718,1,0,1974,SSBC,hip,Hip,asphalt shingles (laminated),Asphalt shingles,2,0,,0,0,10,0,0,0,yes,No,0,74,66,66,74,0.814616584,0.153037907,0.060667111,3b40d342-f105-4098-9b38-7477737a57b4,0.20698311,0.154996769,0.106537423,0.177484304,0.060667111,0.151493902,0.170004233,0.196136401
850,Hurricane Harvey,181abf88-731a-4e7c-8082-2602a229fa3c,28.035222,-97.03014,42,Curlew Dr,Rockport,Aransas,TX,78382,Wind,60.28162718,2,0,1974,SSBC,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,3.047851265,,0,0,30,0,0,10,yes,No,0,74,66,66,74,0.814616584,0.151676253,0.063106191,181abf88-731a-4e7c-8082-2602a229fa3c,0.197984551,0.15469248,0.112913921,0.178075244,0.063106191,0.14773241,0.165339084,0.19356614
851,Hurricane Harvey,136ef944-9ccb-49ac-8e3e-14528431629c,28.035279,-97.029941,40,Curlew Dr,Rockport,Aransas,TX,78382,Wind,60.28162718,1,0,1974,SSBC,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,2.560195062,,0,0,10,0,0,0,no,No,0,74,66,66,74,0.814616584,0.149010265,0.066503484,136ef944-9ccb-49ac-8e3e-14528431629c,0.213389195,0.138377518,0.091582545,0.162911295,0.066503484,0.15036932,0.170763229,0.198185537
852,Hurricane Harvey,d7ca54c2-a35d-4eb9-9528-3858496ccc88,28.035389,-97.029523,36,Curlew Dr,Rockport,Aransas,TX,78382,Wind,60.28162718,1,0,2015,IRC 2006,hip,Hip,asphalt shingles (3-tab),Asphalt shingles,2,0,,0,0,10,0,0,0,yes,No,0,74,66,66,74,0.814616584,0.147357335,0.067279143,d7ca54c2-a35d-4eb9-9528-3858496ccc88,0.206445361,0.140438001,0.093708117,0.162887646,0.067279143,0.148922067,0.16301899,0.196159353
853,Hurricane Harvey,1bead18c-99bb-44f8-a790-52df498b4b41,28.038494,-97.029359,25,Luau Ln,Rockport,Aransas,TX,78382,Wind,60.28162718,1,0,1973,SSBC,complex,Complex,asphalt shingles (laminated),Asphalt shingles,2,0,,0,0,10,0,0,0,yes,No,0,74,66,66,74,0.814616584,0.155781867,0.089502387,1bead18c-99bb-44f8-a790-52df498b4b41,0.202742166,0.126605644,0.089502387,0.149722184,0.152827462,0.1402398,0.169229713,0.215385581
854,Hurricane Harvey,ed28d4c2-59a8-429e-acfe-74c2cee65f86,28.038257,-97.029235,26,Luau Ln,Rockport,Aransas,TX,78382,Wind,60.28162718,1,0,1977,SSBC,complex,Complex,asphalt shingles (3-tab),Asphalt shingles,1,2.438281012,,0,0,10,0,0,0,yes,No,0,74,66,66,74,0.814616584,0.150274817,0.088888955,ed28d4c2-59a8-429e-acfe-74c2cee65f86,0.200760669,0.113482116,0.088888955,0.139086722,0.13680021,0.141123774,0.167864726,0.21419136
855,Hurricane Harvey,d3067006-03f6-4252-94a0-27282efff741,28.038267,-97.028923,24,Luau Ln,Rockport,Aransas,TX,78382,Wind,60.28162718,2,0,1978,SSBC,hip/gable,Combo,standing seam metal,Metal,2,0,,0,0,30,0,0,0,yes,No,0,74,66,66,74,0.814616584,0.14539294,0.06580218,d3067006-03f6-4252-94a0-27282efff741,0.207357582,0.102640527,0.06580218,0.123617104,0.137287763,0.142371225,0.169147684,0.214919453
856,Hurricane Harvey,c4effe5d-885e-484d-8ae0-5cdb403ddcaa,28.038491,-97.028203,18,Luau Ln,Rockport,Aransas,TX,78382,Wind,60.28162718,1,0,1967,SSBC,"gable,flat",Gable,asphalt shingles (3-tab),Asphalt shingles,2,0,,0,0,10,0,0,0,yes,No,0,74,66,66,74,0.814616584,0.141850394,0.054066064,c4effe5d-885e-484d-8ae0-5cdb403ddcaa,0.207045954,0.090575024,0.054066064,0.10932573,0.156387083,0.139383208,0.161580819,0.216439267
857,Hurricane Harvey,f76d2081-4e8f-4820-9eb1-6b2223738e02,28.038558,-97.02798,16,Luau Ln,Rockport,Aransas,TX,78382,Wind,60.28162718,4,0,1969,SSBC,gable,Gable,standing seam metal,Metal,1,2.438281012,,100,100,100,0,0,30,yes,No,0,74,66,66,74,0.814616584,0.143566776,0.053718,f76d2081-4e8f-4820-9eb1-6b2223738e02,0.199587009,0.086214206,0.053718,0.112177351,0.17499536,0.140657511,0.16423953,0.216945243
858,Hurricane Harvey,b9517c55-8922-4fa7-9d99-872f3c5a98ec,28.038634,-97.027742,14,Luau Ln,Rockport,Aransas,TX,78382,Wind,60.28162718,3,0,1969,SSBC,gable,Gable,standing seam metal,Metal,1,3.047851265,,20,40,70,20,30,30,no,No,5,74,66,66,74,0.814616584,0.128641541,0.036530918,b9517c55-8922-4fa7-9d99-872f3c5a98ec,0.195473806,0.060747544,0.036530918,0.048792268,0.155019324,0.143179085,0.167230143,0.222159239
859,Hurricane Harvey,47a44f1c-d815-453d-b62e-b507a6166075,28.038693,-97.027484,12,Luau Ln,Rockport,Aransas,TX,78382,Wind,60.28162718,1,0,2011,IRC 2006,complex,Complex,standing seam metal,Metal,1,0,,0,0,10,0,0,10,yes,No,0,74,66,66,74,0.814616584,0.127634679,0.023906129,47a44f1c-d815-453d-b62e-b507a6166075,0.189541033,0.047316274,0.023906129,0.052773251,0.174117963,0.143213958,0.167150873,0.223057954
860,Hurricane Harvey,d3594efa-7373-48c9-b9a3-e0a74a21e902,28.038773,-97.027275,10,Luau Ln,Rockport,Aransas,TX,78382,Wind,60.28162718,1,0,1969,SSBC,gable,Gable,standing seam metal,Metal,1,0,,0,10,10,0,10,10,no,No,0,74,66,66,74,0.814616584,0.122177381,0.019269126,d3594efa-7373-48c9-b9a3-e0a74a21e902,0.177205735,0.04222596,0.019269126,0.04760297,0.167880939,0.140933476,0.161185128,0.221115719
861,Hurricane Harvey,b88b24ab-acd5-4f6a-b407-3fb5bf495eb0,28.038823,-97.027039,8,Luau Ln,Rockport,Aransas,TX,78382,Wind,60.28162718,3,0,1969,SSBC,hip,Hip,asphalt shingles (3-tab),Asphalt shingles,2,0,,0,0,60,0,0,0,yes,No,0,74,66,66,74,0.814616584,0.121268636,0.024712949,b88b24ab-acd5-4f6a-b407-3fb5bf495eb0,0.153947856,0.037182452,0.024712949,0.042167225,0.184595125,0.14083933,0.16643299,0.220271161
